"id,state,county,rate"
"19085,Iowa,Harrison County,0"
"19087,Iowa,Henry County,0"
"19089,Iowa,Howard County,0"
"19091,Iowa,Humboldt County,0"
"19093,Iowa,Ida County,0"
"19095,Iowa,Iowa County,0"
"19097,Iowa,Jackson County,0"
"19099,Iowa,Jasper County,0"
"19101,Iowa,Jefferson County,0"
"19103,Iowa,Johnson County,0"
"19105,Iowa,Jones County,0"
"19107,Iowa,Keokuk County,0"
"19109,Iowa,Kossuth County,0"
"19111,Iowa,Lee County,0"
"19113,Iowa,Linn County,0"
"19115,Iowa,Louisa County,0"
"19117,Iowa,Lucas County,0"
"19119,Iowa,Lyon County,0"
"19121,Iowa,Madison County,0"
"19123,Iowa,Mahaska County,0"
"19125,Iowa,Marion County,0"
"19127,Iowa,Marshall County,0"
"19129,Iowa,Mills County,0"
"19131,Iowa,Mitchell County,0"
"19133,Iowa,Monona County,0"
"19135,Iowa,Monroe County,0"
"19137,Iowa,Montgomery County,0"
"19139,Iowa,Muscatine County,0"
"19141,Iowa,O'Brien County,0"
"19143,Iowa,Osceola County,0"
"19145,Iowa,Page County,0"
"19147,Iowa,Palo Alto County,0"
"19151,Iowa,Pocahontas County,0"
"19153,Iowa,Polk County,0"
"19155,Iowa,Pottawattamie County,0"
"19157,Iowa,Poweshiek County,0"
"19159,Iowa,Ringgold County,0"
"19161,Iowa,Sac County,0"
"19163,Iowa,Scott County,0"
"19165,Iowa,Shelby County,0"
"19167,Iowa,Sioux County,0"
"19171,Iowa,Tama County,0"
"19173,Iowa,Taylor County,0"
"19175,Iowa,Union County,0"
"19177,Iowa,Van Buren County,0"
"19179,Iowa,Wapello County,0"
"19181,Iowa,Warren County,0"
"19183,Iowa,Washington County,0"
"19185,Iowa,Wayne County,0"
"19187,Iowa,Webster County,0"
"19189,Iowa,Winnebago County,0"
"19191,Iowa,Winneshiek County,0"
"19193,Iowa,Woodbury County,0"
"19195,Iowa,Worth County,0"
"19197,Iowa,Wright County,0"
"20001,Kansas,Allen County,0"
"20005,Kansas,Atchison County,0"
"20007,Kansas,Barber County,0"
"20009,Kansas,Barton County,0"
"20011,Kansas,Bourbon County,0"
"20013,Kansas,Brown County,0"
"20015,Kansas,Butler County,0"
"20017,Kansas,Chase County,0"
"20019,Kansas,Chautauqua County,0"
"20021,Kansas,Cherokee County,0"
"20023,Kansas,Cheyenne County,0"
"20025,Kansas,Clark County,0"
"20027,Kansas,Clay County,0"
"20029,Kansas,Cloud County,0"
"20031,Kansas,Coffey County,0"
"20033,Kansas,Comanche County,0"
"20035,Kansas,Cowley County,0"
"20037,Kansas,Crawford County,0"
"20039,Kansas,Decatur County,0"
"20041,Kansas,Dickinson County,0"
"20043,Kansas,Doniphan County,0"
"20045,Kansas,Douglas County,0"
"20047,Kansas,Edwards County,0"
"20049,Kansas,Elk County,0"
"20051,Kansas,Ellis County,0"
"20053,Kansas,Ellsworth County,0"
"20055,Kansas,Finney County,0"
"20057,Kansas,Ford County,0"
"20059,Kansas,Franklin County,0"
"20061,Kansas,Geary County,0"
"20063,Kansas,Gove County,0"
"20065,Kansas,Graham County,0"
"20067,Kansas,Grant County,0"
"20069,Kansas,Gray County,0"
"20071,Kansas,Greeley County,0"
"20073,Kansas,Greenwood County,0"
"20075,Kansas,Hamilton County,0"
"20077,Kansas,Harper County,0"
"20079,Kansas,Harvey County,0"
"20081,Kansas,Haskell County,0"
"20083,Kansas,Hodgeman County,0"
"20085,Kansas,Jackson County,0"
"20087,Kansas,Jefferson County,0"
"20089,Kansas,Jewell County,0"
"20091,Kansas,Johnson County,0"
"20093,Kansas,Kearny County,0"
"20095,Kansas,Kingman County,0"
"20097,Kansas,Kiowa County,0"
"20099,Kansas,Labette County,0"
"20103,Kansas,Leavenworth County,0"
"20105,Kansas,Lincoln County,0"
"20107,Kansas,Linn County,0"
"20109,Kansas,Logan County,0"
"20111,Kansas,Lyon County,0"
"20113,Kansas,McPherson County,0"
"20115,Kansas,Marion County,0"
"20117,Kansas,Marshall County,0"
"20121,Kansas,Miami County,0"
"20123,Kansas,Mitchell County,0"
"20125,Kansas,Montgomery County,0"
"20129,Kansas,Morton County,0"
"20131,Kansas,Nemaha County,0"
"20133,Kansas,Neosho County,0"
"20135,Kansas,Ness County,0"
"20137,Kansas,Norton County,0"
"20141,Kansas,Osborne County,0"
"20145,Kansas,Pawnee County,0"
"20147,Kansas,Phillips County,0"
"20149,Kansas,Pottawatomie County,0"
"20151,Kansas,Pratt County,0"
"20153,Kansas,Rawlins County,0"
"20155,Kansas,Reno County,0"
"20157,Kansas,Republic County,0"
"20159,Kansas,Rice County,0"
"20161,Kansas,Riley County,0"
"20163,Kansas,Rooks County,0"
"20165,Kansas,Rush County,0"
"20167,Kansas,Russell County,0"
"20169,Kansas,Saline County,0"
"20171,Kansas,Scott County,0"
"20173,Kansas,Sedgwick County,0"
"20175,Kansas,Seward County,0"
"20177,Kansas,Shawnee County,0"
"20179,Kansas,Sheridan County,0"
"20181,Kansas,Sherman County,0"
"20185,Kansas,Stafford County,0"
"20187,Kansas,Stanton County,0"
"20189,Kansas,Stevens County,0"
"20191,Kansas,Sumner County,0"
"20193,Kansas,Thomas County,0"
"20195,Kansas,Trego County,0"
"20197,Kansas,Wabaunsee County,0"
"20199,Kansas,Wallace County,0"
"20201,Kansas,Washington County,0"
"20203,Kansas,Wichita County,0"
"20205,Kansas,Wilson County,0"
"20207,Kansas,Woodson County,0"
"20209,Kansas,Wyandotte County,0"
"21001,Kentucky,Adair County,0"
"21003,Kentucky,Allen County,0"
"21005,Kentucky,Anderson County,0"
"21007,Kentucky,Ballard County,0"
"21009,Kentucky,Barren County,0"
"21011,Kentucky,Bath County,0"
"21013,Kentucky,Bell County,0"
"21015,Kentucky,Boone County,0"
"21017,Kentucky,Bourbon County,0"
"21019,Kentucky,Boyd County,0"
"21021,Kentucky,Boyle County,0"
"21023,Kentucky,Bracken County,0"
"21025,Kentucky,Breathitt County,0"
"21027,Kentucky,Breckinridge County,0"
"21029,Kentucky,Bullitt County,0"
"21031,Kentucky,Butler County,0"
"21033,Kentucky,Caldwell County,0"
"21035,Kentucky,Calloway County,0"
"21039,Kentucky,Carlisle County,0"
"21041,Kentucky,Carroll County,0"
"21043,Kentucky,Carter County,0"
"21045,Kentucky,Casey County,0"
"21047,Kentucky,Christian County,0"
"21049,Kentucky,Clark County,0"
"21051,Kentucky,Clay County,0"
"21053,Kentucky,Clinton County,0"
"21055,Kentucky,Crittenden County,0"
"21057,Kentucky,Cumberland County,0"
"21059,Kentucky,Daviess County,0"
"21061,Kentucky,Edmonson County,0"
"21063,Kentucky,Elliott County,0"
"21065,Kentucky,Estill County,0"
"21067,Kentucky,Fayette County,0"
"21069,Kentucky,Fleming County,0"
"21071,Kentucky,Floyd County,0"
"21073,Kentucky,Franklin County,0"
"21075,Kentucky,Fulton County,0"
"21077,Kentucky,Gallatin County,0"
"21079,Kentucky,Garrard County,0"
"21081,Kentucky,Grant County,0"
"21083,Kentucky,Graves County,0"
"21085,Kentucky,Grayson County,0"
"21087,Kentucky,Green County,0"
"21089,Kentucky,Greenup County,0"
"21091,Kentucky,Hancock County,0"
"21093,Kentucky,Hardin County,0"
"21095,Kentucky,Harlan County,0"
"21097,Kentucky,Harrison County,0"
"21099,Kentucky,Hart County,0"
"21101,Kentucky,Henderson County,0"
"21103,Kentucky,Henry County,0"
"21105,Kentucky,Hickman County,0"
"21107,Kentucky,Hopkins County,0"
"21109,Kentucky,Jackson County,0"
"21111,Kentucky,Jefferson County,0"
"21113,Kentucky,Jessamine County,0"
"21115,Kentucky,Johnson County,0"
"21117,Kentucky,Kenton County,0"
"21119,Kentucky,Knott County,0"
"21121,Kentucky,Knox County,0"
"21123,Kentucky,Larue County,0"
"21125,Kentucky,Laurel County,0"
"21127,Kentucky,Lawrence County,0"
"21129,Kentucky,Lee County,0"
"21131,Kentucky,Leslie County,0"
"21133,Kentucky,Letcher County,0"
"21135,Kentucky,Lewis County,0"
"21137,Kentucky,Lincoln County,0"
"21139,Kentucky,Livingston County,0"
"21141,Kentucky,Logan County,0"
"21143,Kentucky,Lyon County,0"
"21145,Kentucky,McCracken County,0"
"21147,Kentucky,McCreary County,0"
"21149,Kentucky,McLean County,0"
"21151,Kentucky,Madison County,0"
"21153,Kentucky,Magoffin County,0"
"21155,Kentucky,Marion County,0"
"21157,Kentucky,Marshall County,0"
"21159,Kentucky,Martin County,0"
"21161,Kentucky,Mason County,0"
"21163,Kentucky,Meade County,0"
"21165,Kentucky,Menifee County,0"
"21167,Kentucky,Mercer County,0"
"21169,Kentucky,Metcalfe County,0"
"21171,Kentucky,Monroe County,0"
"21173,Kentucky,Montgomery County,0"
"21175,Kentucky,Morgan County,0"
"21177,Kentucky,Muhlenberg County,0"
"21179,Kentucky,Nelson County,0"
"21181,Kentucky,Nicholas County,0"
"21183,Kentucky,Ohio County,0"
"21185,Kentucky,Oldham County,0"
"21187,Kentucky,Owen County,0"
"21189,Kentucky,Owsley County,0"
"21191,Kentucky,Pendleton County,0"
"21193,Kentucky,Perry County,0"
"21195,Kentucky,Pike County,0"
"21197,Kentucky,Powell County,0"
"21199,Kentucky,Pulaski County,0"
"21201,Kentucky,Robertson County,0"
"21203,Kentucky,Rockcastle County,0"
"21205,Kentucky,Rowan County,0"
"21207,Kentucky,Russell County,0"
"21209,Kentucky,Scott County,0"
"21211,Kentucky,Shelby County,0"
"21213,Kentucky,Simpson County,0"
"21215,Kentucky,Spencer County,0"
"21217,Kentucky,Taylor County,0"
"21219,Kentucky,Todd County,0"
"21221,Kentucky,Trigg County,0"
"21223,Kentucky,Trimble County,0"
"21225,Kentucky,Union County,0"
"21227,Kentucky,Warren County,0"
"21229,Kentucky,Washington County,0"
"21231,Kentucky,Wayne County,0"
"21233,Kentucky,Webster County,0"
"21235,Kentucky,Whitley County,0"
"21237,Kentucky,Wolfe County,0"
"21239,Kentucky,Woodford County,0"
"22001,Louisiana,Acadia Parish,0"
"22003,Louisiana,Allen Parish,0"
"22005,Louisiana,Ascension Parish,0"
"22007,Louisiana,Assumption Parish,0"
"22009,Louisiana,Avoyelles Parish,0"
"22011,Louisiana,Beauregard Parish,0"
"22013,Louisiana,Bienville Parish,0"
"22015,Louisiana,Bossier Parish,0"
"22017,Louisiana,Caddo Parish,0"
"22019,Louisiana,Calcasieu Parish,0"
"22021,Louisiana,Caldwell Parish,0"
"22023,Louisiana,Cameron Parish,0"
"22025,Louisiana,Catahoula Parish,0"
"22027,Louisiana,Claiborne Parish,0"
"22029,Louisiana,Concordia Parish,0"
"22031,Louisiana,De Soto Parish,0"
"22035,Louisiana,East Carroll Parish,0"
"22037,Louisiana,East Feliciana Parish,0"
"22039,Louisiana,Evangeline Parish,0"
"22041,Louisiana,Franklin Parish,0"
"22043,Louisiana,Grant Parish,0"
"22045,Louisiana,Iberia Parish,0"
"22047,Louisiana,Iberville Parish,0"
"22049,Louisiana,Jackson Parish,0"
"22053,Louisiana,Jefferson Davis Parish,0"
"22055,Louisiana,Lafayette Parish,0"
"22057,Louisiana,Lafourche Parish,0"
"22059,Louisiana,La Salle Parish,0"
"22061,Louisiana,Lincoln Parish,0"
"22063,Louisiana,Livingston Parish,0"
"22065,Louisiana,Madison Parish,0"
"22067,Louisiana,Morehouse Parish,0"
"22069,Louisiana,Natchitoches Parish,0"
"22073,Louisiana,Ouachita Parish,0"
"22075,Louisiana,Plaquemines Parish,0"
"22077,Louisiana,Pointe Coupee Parish,0"
"22079,Louisiana,Rapides Parish,0"
"22081,Louisiana,Red River Parish,0"
"22083,Louisiana,Richland Parish,0"
"22085,Louisiana,Sabine Parish,0"
"22087,Louisiana,St. Bernard Parish,0"
"22089,Louisiana,St. Charles Parish,0"
"22091,Louisiana,St. Helena Parish,0"
"22093,Louisiana,St. James Parish,0"
"22095,Louisiana,St. John the Baptist Parish,0"
"22097,Louisiana,St. Landry Parish,0"
"22099,Louisiana,St. Martin Parish,0"
"22101,Louisiana,St. Mary Parish,0"
"22103,Louisiana,St. Tammany Parish,0"
"22105,Louisiana,Tangipahoa Parish,0"
"22107,Louisiana,Tensas Parish,0"
"22109,Louisiana,Terrebonne Parish,0"
"22111,Louisiana,Union Parish,0"
"22113,Louisiana,Vermilion Parish,0"
"22115,Louisiana,Vernon Parish,0"
"22117,Louisiana,Washington Parish,0"
"22119,Louisiana,Webster Parish,0"
"22121,Louisiana,West Baton Rouge Parish,0"
"22123,Louisiana,West Carroll Parish,0"
"22125,Louisiana,West Feliciana Parish,0"
"22127,Louisiana,Winn Parish,0"
"23001,Maine,Androscoggin County,0"
"23003,Maine,Aroostook County,0"
"23005,Maine,Cumberland County,0"
"23007,Maine,Franklin County,0"
"23009,Maine,Hancock County,0"
"23011,Maine,Kennebec County,0"
"23013,Maine,Knox County,0"
"23015,Maine,Lincoln County,0"
"23017,Maine,Oxford County,0"
"23019,Maine,Penobscot County,0"
"23021,Maine,Piscataquis County,0"
"23023,Maine,Sagadahoc County,0"
"23027,Maine,Waldo County,0"
"23029,Maine,Washington County,0"
"24001,Maryland,Allegany County,0"
"24009,Maryland,Calvert County,0"
"24011,Maryland,Caroline County,0"
"24013,Maryland,Carroll County,0"
"24017,Maryland,Charles County,0"
"24023,Maryland,Garrett County,0"
"24027,Maryland,Howard County,0"
"24029,Maryland,Kent County,0"
"24031,Maryland,Montgomery County,0"
"24035,Maryland,Queen Anne's County,0"
"24037,Maryland,St. Mary's County,0"
"24039,Maryland,Somerset County,0"
"24041,Maryland,Talbot County,0"
"24043,Maryland,Washington County,0"
"24045,Maryland,Wicomico County,0"
"25003,Massachusetts,Berkshire County,0"
"25005,Massachusetts,Bristol County,0"
"25007,Massachusetts,Dukes County,0"
"25011,Massachusetts,Franklin County,0"
"25013,Massachusetts,Hampden County,0"
"25017,Massachusetts,Middlesex County,0"
"25019,Massachusetts,Nantucket County,0"
"25023,Massachusetts,Plymouth County,0"
"25027,Massachusetts,Worcester County,0"
"26001,Michigan,Alcona County,0"
"26003,Michigan,Alger County,0"
"26005,Michigan,Allegan County,0"
"26007,Michigan,Alpena County,0"
"26009,Michigan,Antrim County,0"
"26011,Michigan,Arenac County,0"
"26013,Michigan,Baraga County,0"
"26015,Michigan,Barry County,0"
"26017,Michigan,Bay County,0"
"26019,Michigan,Benzie County,0"
"26021,Michigan,Berrien County,0"
"26023,Michigan,Branch County,0"
"26025,Michigan,Calhoun County,0"
"26027,Michigan,Cass County,0"
"26029,Michigan,Charlevoix County,0"
"26031,Michigan,Cheboygan County,0"
"26033,Michigan,Chippewa County,0"
"26035,Michigan,Clare County,0"
"26037,Michigan,Clinton County,0"
"26039,Michigan,Crawford County,0"
"26041,Michigan,Delta County,0"
"26043,Michigan,Dickinson County,0"
"26047,Michigan,Emmet County,0"
"26049,Michigan,Genesee County,0"
"26051,Michigan,Gladwin County,0"
"26053,Michigan,Gogebic County,0"
"26055,Michigan,Grand Traverse County,0"
"26057,Michigan,Gratiot County,0"
"26059,Michigan,Hillsdale County,0"
"26061,Michigan,Houghton County,0"
"26063,Michigan,Huron County,0"
"26067,Michigan,Ionia County,0"
"26069,Michigan,Iosco County,0"
"26071,Michigan,Iron County,0"
"26073,Michigan,Isabella County,0"
"26075,Michigan,Jackson County,0"
"26077,Michigan,Kalamazoo County,0"
"26079,Michigan,Kalkaska County,0"
"26081,Michigan,Kent County,0"
"26083,Michigan,Keweenaw County,0"
"26085,Michigan,Lake County,0"
"26087,Michigan,Lapeer County,0"
"26089,Michigan,Leelanau County,0"
"26091,Michigan,Lenawee County,0"
"26093,Michigan,Livingston County,0"
"26095,Michigan,Luce County,0"
"26097,Michigan,Mackinac County,0"
"26101,Michigan,Manistee County,0"
"26103,Michigan,Marquette County,0"
"26105,Michigan,Mason County,0"
"26107,Michigan,Mecosta County,0"
"26109,Michigan,Menominee County,0"
"26111,Michigan,Midland County,0"
"26113,Michigan,Missaukee County,0"
"26115,Michigan,Monroe County,0"
"26117,Michigan,Montcalm County,0"
"26119,Michigan,Montmorency County,0"
"26121,Michigan,Muskegon County,0"
"26123,Michigan,Newaygo County,0"
"26127,Michigan,Oceana County,0"
"26129,Michigan,Ogemaw County,0"
"26131,Michigan,Ontonagon County,0"
"26133,Michigan,Osceola County,0"
"26135,Michigan,Oscoda County,0"
"26137,Michigan,Otsego County,0"
"26139,Michigan,Ottawa County,0"
"26141,Michigan,Presque Isle County,0"
"26143,Michigan,Roscommon County,0"
"26145,Michigan,Saginaw County,0"
"26147,Michigan,St. Clair County,0"
"26149,Michigan,St. Joseph County,0"
"26151,Michigan,Sanilac County,0"
"26153,Michigan,Schoolcraft County,0"
"26155,Michigan,Shiawassee County,0"
"26157,Michigan,Tuscola County,0"
"26159,Michigan,Van Buren County,0"
"26163,Michigan,Wayne County,0"
"26165,Michigan,Wexford County,0"
"27001,Minnesota,Aitkin County,0"
"27005,Minnesota,Becker County,0"
"27007,Minnesota,Beltrami County,0"
"27009,Minnesota,Benton County,0"
"27011,Minnesota,Big Stone County,0"
"27013,Minnesota,Blue Earth County,0"
"27015,Minnesota,Brown County,0"
"27017,Minnesota,Carlton County,0"
"27021,Minnesota,Cass County,0"
"27023,Minnesota,Chippewa County,0"
"27025,Minnesota,Chisago County,0"
"27027,Minnesota,Clay County,0"
"27029,Minnesota,Clearwater County,0"
"27031,Minnesota,Cook County,0"
"27033,Minnesota,Cottonwood County,0"
"27035,Minnesota,Crow Wing County,0"
"27037,Minnesota,Dakota County,0"
"27039,Minnesota,Dodge County,0"
"27041,Minnesota,Douglas County,0"
"27043,Minnesota,Faribault County,0"
"27045,Minnesota,Fillmore County,0"
"27047,Minnesota,Freeborn County,0"
"27049,Minnesota,Goodhue County,0"
"27051,Minnesota,Grant County,0"
"27055,Minnesota,Houston County,0"
"27057,Minnesota,Hubbard County,0"
"27059,Minnesota,Isanti County,0"
"27061,Minnesota,Itasca County,0"
"27063,Minnesota,Jackson County,0"
"27065,Minnesota,Kanabec County,0"
"27067,Minnesota,Kandiyohi County,0"
"27069,Minnesota,Kittson County,0"
"27071,Minnesota,Koochiching County,0"
"27073,Minnesota,Lac qui Parle County,0"
"27075,Minnesota,Lake County,0"
"27077,Minnesota,Lake of the Woods County,0"
"27079,Minnesota,Le Sueur County,0"
"27081,Minnesota,Lincoln County,0"
"27083,Minnesota,Lyon County,0"
"27085,Minnesota,McLeod County,0"
"27087,Minnesota,Mahnomen County,0"
"27089,Minnesota,Marshall County,0"
"27091,Minnesota,Martin County,0"
"27093,Minnesota,Meeker County,0"
"27095,Minnesota,Mille Lacs County,0"
"27097,Minnesota,Morrison County,0"
"27099,Minnesota,Mower County,0"
"27101,Minnesota,Murray County,0"
"27103,Minnesota,Nicollet County,0"
"27105,Minnesota,Nobles County,0"
"27107,Minnesota,Norman County,0"
"27109,Minnesota,Olmsted County,0"
"27111,Minnesota,Otter Tail County,0"
"27115,Minnesota,Pine County,0"
"27117,Minnesota,Pipestone County,0"
"27119,Minnesota,Polk County,0"
"27121,Minnesota,Pope County,0"
"27123,Minnesota,Ramsey County,0"
"27125,Minnesota,Red Lake County,0"
"27127,Minnesota,Redwood County,0"
"27129,Minnesota,Renville County,0"
"27131,Minnesota,Rice County,0"
"27133,Minnesota,Rock County,0"
"27135,Minnesota,Roseau County,0"
"27139,Minnesota,Scott County,0"
"27141,Minnesota,Sherburne County,0"
"27143,Minnesota,Sibley County,0"
"27145,Minnesota,Stearns County,0"
"27147,Minnesota,Steele County,0"
"27149,Minnesota,Stevens County,0"
"27151,Minnesota,Swift County,0"
"27153,Minnesota,Todd County,0"
"27155,Minnesota,Traverse County,0"
"27157,Minnesota,Wabasha County,0"
"27159,Minnesota,Wadena County,0"
"27161,Minnesota,Waseca County,0"
"27163,Minnesota,Washington County,0"
"27165,Minnesota,Watonwan County,0"
"27167,Minnesota,Wilkin County,0"
"27169,Minnesota,Winona County,0"
"27171,Minnesota,Wright County,0"
"27173,Minnesota,Yellow Medicine County,0"
"28001,Mississippi,Adams County,0"
"28003,Mississippi,Alcorn County,0"
"28005,Mississippi,Amite County,0"
"28007,Mississippi,Attala County,0"
"28009,Mississippi,Benton County,0"
"28011,Mississippi,Bolivar County,0"
"28013,Mississippi,Calhoun County,0"
"28015,Mississippi,Carroll County,0"
"28017,Mississippi,Chickasaw County,0"
"28019,Mississippi,Choctaw County,0"
"28021,Mississippi,Claiborne County,0"
"28023,Mississippi,Clarke County,0"
"28025,Mississippi,Clay County,0"
"28027,Mississippi,Coahoma County,0"
"28029,Mississippi,Copiah County,0"
"28031,Mississippi,Covington County,0"
"28033,Mississippi,DeSoto County,0"
"28037,Mississippi,Franklin County,0"
"28039,Mississippi,George County,0"
"28041,Mississippi,Greene County,0"
"28043,Mississippi,Grenada County,0"
"28045,Mississippi,Hancock County,0"
"28047,Mississippi,Harrison County,0"
"28049,Mississippi,Hinds County,0"
"28051,Mississippi,Holmes County,0"
"28053,Mississippi,Humphreys County,0"
"28055,Mississippi,Issaquena County,0"
"28057,Mississippi,Itawamba County,0"
"28059,Mississippi,Jackson County,0"
"28061,Mississippi,Jasper County,0"
"28063,Mississippi,Jefferson County,0"
"28065,Mississippi,Jefferson Davis County,0"
"28067,Mississippi,Jones County,0"
"28069,Mississippi,Kemper County,0"
"28071,Mississippi,Lafayette County,0"
"28073,Mississippi,Lamar County,0"
"28075,Mississippi,Lauderdale County,0"
"28077,Mississippi,Lawrence County,0"
"28079,Mississippi,Leake County,0"
"28081,Mississippi,Lee County,0"
"28083,Mississippi,Leflore County,0"
"28085,Mississippi,Lincoln County,0"
"28087,Mississippi,Lowndes County,0"
"28089,Mississippi,Madison County,0"
"28091,Mississippi,Marion County,0"
"28093,Mississippi,Marshall County,0"
"28095,Mississippi,Monroe County,0"
"28097,Mississippi,Montgomery County,0"
"28099,Mississippi,Neshoba County,0"
"28101,Mississippi,Newton County,0"
"28103,Mississippi,Noxubee County,0"
"28105,Mississippi,Oktibbeha County,0"
"28107,Mississippi,Panola County,0"
"28109,Mississippi,Pearl River County,0"
"28111,Mississippi,Perry County,0"
"28113,Mississippi,Pike County,0"
"28115,Mississippi,Pontotoc County,0"
"28117,Mississippi,Prentiss County,0"
"28119,Mississippi,Quitman County,0"
"28121,Mississippi,Rankin County,0"
"28123,Mississippi,Scott County,0"
"28125,Mississippi,Sharkey County,0"
"28127,Mississippi,Simpson County,0"
"28129,Mississippi,Smith County,0"
"28131,Mississippi,Stone County,0"
"28133,Mississippi,Sunflower County,0"
"28135,Mississippi,Tallahatchie County,0"
"28137,Mississippi,Tate County,0"
"28139,Mississippi,Tippah County,0"
"28141,Mississippi,Tishomingo County,0"
"28143,Mississippi,Tunica County,0"
"28145,Mississippi,Union County,0"
"28147,Mississippi,Walthall County,0"
"28149,Mississippi,Warren County,0"
"28151,Mississippi,Washington County,0"
"28153,Mississippi,Wayne County,0"
"28155,Mississippi,Webster County,0"
"28157,Mississippi,Wilkinson County,0"
"28159,Mississippi,Winston County,0"
"28161,Mississippi,Yalobusha County,0"
"28163,Mississippi,Yazoo County,0"
"29001,Missouri,Adair County,0"
"29003,Missouri,Andrew County,0"
"29005,Missouri,Atchison County,0"
"29007,Missouri,Audrain County,0"
"29009,Missouri,Barry County,0"
"29011,Missouri,Barton County,0"
"29013,Missouri,Bates County,0"
"29015,Missouri,Benton County,0"
"29017,Missouri,Bollinger County,0"
"29019,Missouri,Boone County,0"
"29021,Missouri,Buchanan County,0"
"29023,Missouri,Butler County,0"
"29025,Missouri,Caldwell County,0"
"29027,Missouri,Callaway County,0"
"29029,Missouri,Camden County,0"
"29031,Missouri,Cape Girardeau County,0"
"29033,Missouri,Carroll County,0"
"29035,Missouri,Carter County,0"
"29037,Missouri,Cass County,0"
"29039,Missouri,Cedar County,0"
"29041,Missouri,Chariton County,0"
"29043,Missouri,Christian County,0"
"29045,Missouri,Clark County,0"
"29047,Missouri,Clay County,0"
"29049,Missouri,Clinton County,0"
"29051,Missouri,Cole County,0"
"29053,Missouri,Cooper County,0"
"29055,Missouri,Crawford County,0"
"29057,Missouri,Dade County,0"
"29059,Missouri,Dallas County,0"
"29061,Missouri,Daviess County,0"
"29063,Missouri,DeKalb County,0"
"29065,Missouri,Dent County,0"
"29067,Missouri,Douglas County,0"
"29069,Missouri,Dunklin County,0"
"29071,Missouri,Franklin County,0"
"29073,Missouri,Gasconade County,0"
"29075,Missouri,Gentry County,0"
"29077,Missouri,Greene County,0"
"29079,Missouri,Grundy County,0"
"29081,Missouri,Harrison County,0"
"29083,Missouri,Henry County,0"
"29085,Missouri,Hickory County,0"
"29087,Missouri,Holt County,0"
"29089,Missouri,Howard County,0"
"29091,Missouri,Howell County,0"
"29093,Missouri,Iron County,0"
"29095,Missouri,Jackson County,0"
"29097,Missouri,Jasper County,0"
"29099,Missouri,Jefferson County,0"
"29101,Missouri,Johnson County,0"
"29103,Missouri,Knox County,0"
"29105,Missouri,Laclede County,0"
"29107,Missouri,Lafayette County,0"
"29109,Missouri,Lawrence County,0"
"29111,Missouri,Lewis County,0"
"29113,Missouri,Lincoln County,0"
"29115,Missouri,Linn County,0"
"29117,Missouri,Livingston County,0"
"29119,Missouri,McDonald County,0"
"29121,Missouri,Macon County,0"
"29123,Missouri,Madison County,0"
"29125,Missouri,Maries County,0"
"29127,Missouri,Marion County,0"
"29129,Missouri,Mercer County,0"
"29131,Missouri,Miller County,0"
"29133,Missouri,Mississippi County,0"
"29135,Missouri,Moniteau County,0"
"29137,Missouri,Monroe County,0"
"29139,Missouri,Montgomery County,0"
"29141,Missouri,Morgan County,0"
"29143,Missouri,New Madrid County,0"
"29145,Missouri,Newton County,0"
"29147,Missouri,Nodaway County,0"
"29149,Missouri,Oregon County,0"
"29151,Missouri,Osage County,0"
"29153,Missouri,Ozark County,0"
"29155,Missouri,Pemiscot County,0"
"29157,Missouri,Perry County,0"
"29159,Missouri,Pettis County,0"
"29161,Missouri,Phelps County,0"
"29163,Missouri,Pike County,0"
"29167,Missouri,Polk County,0"
"29169,Missouri,Pulaski County,0"
"29171,Missouri,Putnam County,0"
"29173,Missouri,Ralls County,0"
"29175,Missouri,Randolph County,0"
"29177,Missouri,Ray County,0"
"29179,Missouri,Reynolds County,0"
"29181,Missouri,Ripley County,0"
"29183,Missouri,St. Charles County,0"
"29185,Missouri,St. Clair County,0"
"29186,Missouri,Ste. Genevieve County,0"
"29187,Missouri,St. Francois County,0"
"29189,Missouri,St. Louis County,0"
"29195,Missouri,Saline County,0"
"29197,Missouri,Schuyler County,0"
"29199,Missouri,Scotland County,0"
"29201,Missouri,Scott County,0"
"29203,Missouri,Shannon County,0"
"29205,Missouri,Shelby County,0"
"29207,Missouri,Stoddard County,0"
"29209,Missouri,Stone County,0"
"29211,Missouri,Sullivan County,0"
"29213,Missouri,Taney County,0"
"29215,Missouri,Texas County,0"
"29217,Missouri,Vernon County,0"
"29219,Missouri,Warren County,0"
"29221,Missouri,Washington County,0"
"29223,Missouri,Wayne County,0"
"29225,Missouri,Webster County,0"
"29227,Missouri,Worth County,0"
"29229,Missouri,Wright County,0"
"29510,Missouri,St. Louis city,0"
"30001,Montana,Beaverhead County,0"
"30003,Montana,Big Horn County,0"
"30005,Montana,Blaine County,0"
"30007,Montana,Broadwater County,0"
"30009,Montana,Carbon County,0"
"30011,Montana,Carter County,0"
"30013,Montana,Cascade County,0"
"30015,Montana,Chouteau County,0"
"30017,Montana,Custer County,0"
"30019,Montana,Daniels County,0"
"30021,Montana,Dawson County,0"
"30023,Montana,Deer Lodge County,0"
"30025,Montana,Fallon County,0"
"30027,Montana,Fergus County,0"
"30029,Montana,Flathead County,0"
"30031,Montana,Gallatin County,0"
"30033,Montana,Garfield County,0"
"30035,Montana,Glacier County,0"
"30037,Montana,Golden Valley County,0"
